ProductName,ProductPrice,Rate,Review,Summary,Sentiment
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN358W Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Black Plastic, 2.30 kg kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????49990,1,Don't waste your money,worst performance ever,negative
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN358W Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Black Plastic, 2.30 kg kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????49990,1,Useless product,sound and size is too low,negative
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN358W Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Black Plastic, 2.30 kg kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????49990,1,Waste of money!,windows installation problem and shutdown automatically,negative
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN358W Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Black Plastic, 2.30 kg kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????49990,1,Don't waste your money,product is not working ,negative
"ASUS TUF Gaming A17 with 90Whr Battery Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FA706IHRB-HX041W Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(17.3 Inch, Graphite Black, 2.60 Kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Absolute rubbish!,very bad experience passwords went wrong cant sign in epic game so many errors in this lappy worst dont buy,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Did not meet expectations,the speaker quality is very bad sound is lower than a mobile phone speaker,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Not recommended at all,causal and not so good battery backup is worst,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Hated it!,waste product dont buy your money is only replacement and return not working,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Worthless,wrost laptop battery give only 2h performancescreen problem after 5 days and referess rate 60 hz,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Worthless,payment issueafter return period it will start to deduct more than actual value if you buy on credit card,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Worthless,5g network is not connecting to it its 60 hz display,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Horrible,battery drained without any usage and heating issue one ram slot available,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Worst experience ever!,only have one ram slot and one memory slot i feel its not value for money,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Absolute rubbish!,battery optimisation is worst it comes below 1 hour please dont bye this one choose another onesave your money,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Useless product,dont buy the worst service and product also worst,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Very poor,ms office version not installed in prewe have to paid by manuallyif we purchased offline they installed with free of cost,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Worst experience ever!,battery is really concern not even comes 2 hour,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Don't waste your money,the whole system got corrupt within 20 days of purchasing not recommending this product at all,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Worthless,after one week it stopped working,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Did not meet expectations,battery back up is very lowwithin three hours get total battery dischargedam vey dispointed with this type product from lenovofor normal usage its got discharged very fastlyif i play the game dont tell that,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Worst experience ever!,dont buy this product on flipkart,negative
"Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IHU6 Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????54990,1,Useless product,not satisfied battery and speaker both r very poor quality 410,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Did not meet expectations,laptop is defective sound is horrible and camera quality is worse i requested for return on the same day i got the laptop aug 19 friday but till now no update flipkart customer service is even worse than the laptop,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Utterly Disappointed,battery have serious issue getting full charged from 0100 in less than 30 minutes and draining from 100 to zero withing 20 minutes in normla usage,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Terrible product,laptop doesnt turn on,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Hated it!,i write this review after 2 days of use and i show that ram is almost used and lots of software problem and battery draning fast,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Not recommended at all,the experience of using acer aspire 7 laptop for 1 month was bad to begin with my laptop has some serious battery issues where charging and discharging is quite unusual check my pics and in addition to this it has speakers for namesake bad low audio and the laptop comes with i5 12th gen 1250p chip to my surprise it doesnt perform well at all though i didnt install many applications now worried about how it can perform through my office suiteoverall it is slow not smooth and fluid ,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Absolute rubbish!,laptop provided i5 processor base frequency 170ghz but flipkart showing processor base frequency 330 ghz trobo frequency 440 but laptop is not provide heavy task not properly working lake ,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Unsatisfactory,used for 1 month charger not working and beeping while chargingsign of bad quality from acer,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Unsatisfactory,worst laptop ive ever used,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Absolute rubbish!,iam not using morden one month but mother board problem facing it was not good,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Hated it!,waste of money,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Did not meet expectations,not as expected,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Hated it!,display flickring shaking not working smoothly,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Did not meet expectations,battery backup is very bad,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Horrible,2 star coz of the battery backup,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Horrible,keyboard not functioning,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Terrible product,speakers are worst audios even my phone has good sound more than this laptop battery draining fast,negative
"acer Aspire 7 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ A715-51G Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 inch, Charcoal Black, 2.1 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????61990,1,Utterly Disappointed,it was my worst experience of this product the flipkart team was not supported to customer when they rise their issues they repeat one sentence continuously no solution provider only repeating that sentence in one word bad,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Did not meet expectations,the speaker quality is very bad sound is lower than a mobile phone speaker,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Not recommended at all,causal and not so good battery backup is worst,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Hated it!,waste product dont buy your money is only replacement and return not working,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Worthless,wrost laptop battery give only 2h performancescreen problem after 5 days and referess rate 60 hz,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Worthless,payment issueafter return period it will start to deduct more than actual value if you buy on credit card,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Worthless,5g network is not connecting to it its 60 hz display,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Horrible,battery drained without any usage and heating issue one ram slot available,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Worst experience ever!,only have one ram slot and one memory slot i feel its not value for money,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Absolute rubbish!,battery optimisation is worst it comes below 1 hour please dont bye this one choose another onesave your money,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Did not meet expectations,very bad experience with battery,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Useless product,dont buy the worst service and product also worst,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Very poor,ms office version not installed in prewe have to paid by manuallyif we purchased offline they installed with free of cost,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Worst experience ever!,battery is really concern not even comes 2 hour,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Don't waste your money,the whole system got corrupt within 20 days of purchasing not recommending this product at all,negative
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming Laptop?ü?ü???ü?ü???????ü?ü?????ü?????ˇ?ü?ü???ü?ü???????ü?ü?????ü?????ˇ(15.6 Inch, Shadow Black, 2.25 kg)",?ü?ü???ü?ü?????õ?ü?ü?????ü???????ü?ü?????ü??????52990,1,Worthless,after one week it stopped working,negative
